Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,1106058,2800,BDBKOPT,BANDHANBNK24OCT220PE,10-OCT-2024,OPTSTK,PE,220,0.05,
BFO,1105983,2800,BDBKOPT,BANDHANBNK24OCT217.5PE,10-OCT-2024,OPTSTK,PE,217.5,0.05,
BFO,880998,2800,BDBKOPT,BANDHANBNK24OCT215PE,10-OCT-2024,OPTSTK,PE,215,0.05,
BFO,869918,2800,BDBKOPT,BANDHANBNK24OCT212.5PE,10-OCT-2024,OPTSTK,PE,212.5,0.05,
BFO,880379,2800,BDBKOPT,BANDHANBNK24OCT210PE,10-OCT-2024,OPTSTK,PE,210,0.05,
BFO,879519,2800,BDBKOPT,BANDHANBNK24OCT207.5PE,10-OCT-2024,OPTSTK,PE,207.5,0.05,
BFO,870959,2800,BDBKOPT,BANDHANBNK24OCT205PE,10-OCT-2024,OPTSTK,PE,205,0.05,
BFO,879075,2800,BDBKOPT,BANDHANBNK24OCT202.5PE,10-OCT-2024,OPTSTK,PE,202.5,0.05,
BFO,870564,2800,BDBKOPT,BANDHANBNK24OCT200PE,10-OCT-2024,OPTSTK,PE,200,0.05,
BFO,869576,2800,BDBKOPT,BANDHANBNK24OCT197.5PE,10-OCT-2024,OPTSTK,PE,197.5,0.05,
BFO,879904,2800,BDBKOPT,BANDHANBNK24OCT195PE,10-OCT-2024,OPTSTK,PE,195,0.05,
BFO,869286,2800,BDBKOPT,BANDHANBNK24OCT192.5PE,10-OCT-2024,OPTSTK,PE,192.5,0.05,
BFO,879262,2800,BDBKOPT,BANDHANBNK24OCT190PE,10-OCT-2024,OPTSTK,PE,190,0.05,
BFO,878447,2800,BDBKOPT,BANDHANBNK24OCT187.5PE,10-OCT-2024,OPTSTK,PE,187.5,0.05,
BFO,870063,2800,BDBKOPT,BANDHANBNK24OCT185PE,10-OCT-2024,OPTSTK,PE,185,0.05,
BFO,878076,2800,BDBKOPT,BANDHANBNK24OCT182.5PE,10-OCT-2024,OPTSTK,PE,182.5,0.05,
BFO,869749,2800,BDBKOPT,BANDHANBNK24OCT180PE,10-OCT-2024,OPTSTK,PE,180,0.05,
BFO,884371,2800,BDBKOPT,BANDHANBNK24OCT177.5PE,10-OCT-2024,OPTSTK,PE,177.5,0.05,
BFO,884888,2800,BDBKOPT,BANDHANBNK24OCT175PE,10-OCT-2024,OPTSTK,PE,175,0.05,
BFO,1103914,2800,BDBKOPT,BANDHANBNK24OCT172.5PE,10-OCT-2024,OPTSTK,PE,172.5,0.05,
BFO,1103720,2800,BDBKOPT,BANDHANBNK24OCT170PE,10-OCT-2024,OPTSTK,PE,170,0.05,
BFO,1104356,2800,BDBKOPT,BANDHANBNK24OCT167.5PE,10-OCT-2024,OPTSTK,PE,167.5,0.05,
BFO,1106877,2800,BDBKOPT,BANDHANBNK24OCT237.5CE,10-OCT-2024,OPTSTK,CE,237.5,0.05,
BFO,1105880,2800,BDBKOPT,BANDHANBNK24OCT235CE,10-OCT-2024,OPTSTK,CE,235,0.05,
BFO,1106150,2800,BDBKOPT,BANDHANBNK24OCT232.5CE,10-OCT-2024,OPTSTK,CE,232.5,0.05,
BFO,1106650,2800,BDBKOPT,BANDHANBNK24OCT230CE,10-OCT-2024,OPTSTK,CE,230,0.05,
BFO,1106585,2800,BDBKOPT,BANDHANBNK24OCT227.5CE,10-OCT-2024,OPTSTK,CE,227.5,0.05,
BFO,1106268,2800,BDBKOPT,BANDHANBNK24OCT225CE,10-OCT-2024,OPTSTK,CE,225,0.05,
BFO,1106544,2800,BDBKOPT,BANDHANBNK24OCT222.5CE,10-OCT-2024,OPTSTK,CE,222.5,0.05,
BFO,1106222,2800,BDBKOPT,BANDHANBNK24OCT220CE,10-OCT-2024,OPTSTK,CE,220,0.05,
BFO,1106148,2800,BDBKOPT,BANDHANBNK24OCT217.5CE,10-OCT-2024,OPTSTK,CE,217.5,0.05,
BFO,883284,2800,BDBKOPT,BANDHANBNK24OCT215CE,10-OCT-2024,OPTSTK,CE,215,0.05,
BFO,872598,2800,BDBKOPT,BANDHANBNK24OCT212.5CE,10-OCT-2024,OPTSTK,CE,212.5,0.05,
BFO,882575,2800,BDBKOPT,BANDHANBNK24OCT210CE,10-OCT-2024,OPTSTK,CE,210,0.05,
BFO,881717,2800,BDBKOPT,BANDHANBNK24OCT207.5CE,10-OCT-2024,OPTSTK,CE,207.5,0.05,
BFO,877911,2800,BDBKOPT,BANDHANBNK24OCT205CE,10-OCT-2024,OPTSTK,CE,205,0.05,
BFO,881057,2800,BDBKOPT,BANDHANBNK24OCT202.5CE,10-OCT-2024,OPTSTK,CE,202.5,0.05,
BFO,875888,2800,BDBKOPT,BANDHANBNK24OCT200CE,10-OCT-2024,OPTSTK,CE,200,0.05,
BFO,870952,2800,BDBKOPT,BANDHANBNK24OCT197.5CE,10-OCT-2024,OPTSTK,CE,197.5,0.05,
BFO,881925,2800,BDBKOPT,BANDHANBNK24OCT195CE,10-OCT-2024,OPTSTK,CE,195,0.05,
BFO,879526,2800,BDBKOPT,BANDHANBNK24OCT192.5CE,10-OCT-2024,OPTSTK,CE,192.5,0.05,
BFO,870964,2800,BDBKOPT,BANDHANBNK24OCT190CE,10-OCT-2024,OPTSTK,CE,190,0.05,
BFO,870327,2800,BDBKOPT,BANDHANBNK24OCT187.5CE,10-OCT-2024,OPTSTK,CE,187.5,0.05,
BFO,881005,2800,BDBKOPT,BANDHANBNK24OCT185CE,10-OCT-2024,OPTSTK,CE,185,0.05,
BFO,869921,2800,BDBKOPT,BANDHANBNK24OCT182.5CE,10-OCT-2024,OPTSTK,CE,182.5,0.05,
BFO,880382,2800,BDBKOPT,BANDHANBNK24OCT180CE,10-OCT-2024,OPTSTK,CE,180,0.05,
BFO,884919,2800,BDBKOPT,BANDHANBNK24OCT177.5CE,10-OCT-2024,OPTSTK,CE,177.5,0.05,
BFO,884595,2800,BDBKOPT,BANDHANBNK24OCT175CE,10-OCT-2024,OPTSTK,CE,175,0.05,
BFO,1103731,2800,BDBKOPT,BANDHANBNK24OCT172.5CE,10-OCT-2024,OPTSTK,CE,172.5,0.05,
BFO,1103543,2800,BDBKOPT,BANDHANBNK24OCT170CE,10-OCT-2024,OPTSTK,CE,170,0.05,
BFO,1104060,2800,BDBKOPT,BANDHANBNK24OCT167.5CE,10-OCT-2024,OPTSTK,CE,167.5,0.05,
BFO,1138348,2800,BDBKOPT,BANDHANBNK24NOV230PE,14-NOV-2024,OPTSTK,PE,230,0.05,
BFO,1138254,2800,BDBKOPT,BANDHANBNK24NOV227.5PE,14-NOV-2024,OPTSTK,PE,227.5,0.05,
BFO,1136563,2800,BDBKOPT,BANDHANBNK24NOV225PE,14-NOV-2024,OPTSTK,PE,225,0.05,
BFO,1123010,2800,BDBKOPT,BANDHANBNK24NOV222.5PE,14-NOV-2024,OPTSTK,PE,222.5,0.05,
BFO,1123246,2800,BDBKOPT,BANDHANBNK24NOV220PE,14-NOV-2024,OPTSTK,PE,220,0.05,
BFO,1114676,2800,BDBKOPT,BANDHANBNK24NOV217.5PE,14-NOV-2024,OPTSTK,PE,217.5,0.05,
BFO,1116825,2800,BDBKOPT,BANDHANBNK24NOV215PE,14-NOV-2024,OPTSTK,PE,215,0.05,
BFO,1114481,2800,BDBKOPT,BANDHANBNK24NOV212.5PE,14-NOV-2024,OPTSTK,PE,212.5,0.05,
BFO,1116638,2800,BDBKOPT,BANDHANBNK24NOV210PE,14-NOV-2024,OPTSTK,PE,210,0.05,
BFO,1116356,2800,BDBKOPT,BANDHANBNK24NOV207.5PE,14-NOV-2024,OPTSTK,PE,207.5,0.05,
BFO,1118441,2800,BDBKOPT,BANDHANBNK24NOV205PE,14-NOV-2024,OPTSTK,PE,205,0.05,
BFO,1116171,2800,BDBKOPT,BANDHANBNK24NOV202.5PE,14-NOV-2024,OPTSTK,PE,202.5,0.05,
BFO,1118272,2800,BDBKOPT,BANDHANBNK24NOV200PE,14-NOV-2024,OPTSTK,PE,200,0.05,
BFO,1112968,2800,BDBKOPT,BANDHANBNK24NOV197.5PE,14-NOV-2024,OPTSTK,PE,197.5,0.05,
BFO,1115616,2800,BDBKOPT,BANDHANBNK24NOV195PE,14-NOV-2024,OPTSTK,PE,195,0.05,
BFO,1112662,2800,BDBKOPT,BANDHANBNK24NOV192.5PE,14-NOV-2024,OPTSTK,PE,192.5,0.05,
BFO,1115415,2800,BDBKOPT,BANDHANBNK24NOV190PE,14-NOV-2024,OPTSTK,PE,190,0.05,
BFO,1115081,2800,BDBKOPT,BANDHANBNK24NOV187.5PE,14-NOV-2024,OPTSTK,PE,187.5,0.05,
BFO,1117196,2800,BDBKOPT,BANDHANBNK24NOV185PE,14-NOV-2024,OPTSTK,PE,185,0.05,
BFO,1114870,2800,BDBKOPT,BANDHANBNK24NOV182.5PE,14-NOV-2024,OPTSTK,PE,182.5,0.05,
BFO,1119922,2800,BDBKOPT,BANDHANBNK24NOV180PE,14-NOV-2024,OPTSTK,PE,180,0.05,
BFO,1120435,2800,BDBKOPT,BANDHANBNK24NOV177.5PE,14-NOV-2024,OPTSTK,PE,177.5,0.05,
BFO,1120730,2800,BDBKOPT,BANDHANBNK24NOV175PE,14-NOV-2024,OPTSTK,PE,175,0.05,
BFO,1120927,2800,BDBKOPT,BANDHANBNK24NOV172.5PE,14-NOV-2024,OPTSTK,PE,172.5,0.05,
BFO,1137993,2800,BDBKOPT,BANDHANBNK24NOV230CE,14-NOV-2024,OPTSTK,CE,230,0.05,
BFO,1138907,2800,BDBKOPT,BANDHANBNK24NOV227.5CE,14-NOV-2024,OPTSTK,CE,227.5,0.05,
BFO,1136291,2800,BDBKOPT,BANDHANBNK24NOV225CE,14-NOV-2024,OPTSTK,CE,225,0.05,
BFO,1123260,2800,BDBKOPT,BANDHANBNK24NOV222.5CE,14-NOV-2024,OPTSTK,CE,222.5,0.05,
BFO,1123106,2800,BDBKOPT,BANDHANBNK24NOV220CE,14-NOV-2024,OPTSTK,CE,220,0.05,
BFO,1117639,2800,BDBKOPT,BANDHANBNK24NOV217.5CE,14-NOV-2024,OPTSTK,CE,217.5,0.05,
BFO,1112030,2800,BDBKOPT,BANDHANBNK24NOV215CE,14-NOV-2024,OPTSTK,CE,215,0.05,
BFO,1117432,2800,BDBKOPT,BANDHANBNK24NOV212.5CE,14-NOV-2024,OPTSTK,CE,212.5,0.05,
BFO,1111787,2800,BDBKOPT,BANDHANBNK24NOV210CE,14-NOV-2024,OPTSTK,CE,210,0.05,
BFO,1111465,2800,BDBKOPT,BANDHANBNK24NOV207.5CE,14-NOV-2024,OPTSTK,CE,207.5,0.05,
BFO,1114364,2800,BDBKOPT,BANDHANBNK24NOV205CE,14-NOV-2024,OPTSTK,CE,205,0.05,
BFO,1111249,2800,BDBKOPT,BANDHANBNK24NOV202.5CE,14-NOV-2024,OPTSTK,CE,202.5,0.05,
BFO,1114140,2800,BDBKOPT,BANDHANBNK24NOV200CE,14-NOV-2024,OPTSTK,CE,200,0.05,
BFO,1112672,2800,BDBKOPT,BANDHANBNK24NOV197.5CE,14-NOV-2024,OPTSTK,CE,197.5,0.05,
BFO,1115431,2800,BDBKOPT,BANDHANBNK24NOV195CE,14-NOV-2024,OPTSTK,CE,195,0.05,
BFO,1112449,2800,BDBKOPT,BANDHANBNK24NOV192.5CE,14-NOV-2024,OPTSTK,CE,192.5,0.05,
BFO,1115231,2800,BDBKOPT,BANDHANBNK24NOV190CE,14-NOV-2024,OPTSTK,CE,190,0.05,
BFO,1114884,2800,BDBKOPT,BANDHANBNK24NOV187.5CE,14-NOV-2024,OPTSTK,CE,187.5,0.05,
BFO,1117008,2800,BDBKOPT,BANDHANBNK24NOV185CE,14-NOV-2024,OPTSTK,CE,185,0.05,
BFO,1114695,2800,BDBKOPT,BANDHANBNK24NOV182.5CE,14-NOV-2024,OPTSTK,CE,182.5,0.05,
BFO,1120031,2800,BDBKOPT,BANDHANBNK24NOV180CE,14-NOV-2024,OPTSTK,CE,180,0.05,
BFO,1120525,2800,BDBKOPT,BANDHANBNK24NOV177.5CE,14-NOV-2024,OPTSTK,CE,177.5,0.05,
BFO,1120850,2800,BDBKOPT,BANDHANBNK24NOV175CE,14-NOV-2024,OPTSTK,CE,175,0.05,
BFO,1121035,2800,BDBKOPT,BANDHANBNK24NOV172.5CE,14-NOV-2024,OPTSTK,CE,172.5,0.05,
BFO,1114463,2800,BDBKFUT,BANDHANBNK24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,878977,2800,BDBKFUT,BANDHANBNK24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,1134161,2800,BDBKFUT,BANDHANBNK24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
BFO,1138535,2800,BDBKOPT,BANDHANBNK24DEC230PE,12-DEC-2024,OPTSTK,PE,230,0.05,
BFO,1138435,2800,BDBKOPT,BANDHANBNK24DEC227.5PE,12-DEC-2024,OPTSTK,PE,227.5,0.05,
BFO,1135901,2800,BDBKOPT,BANDHANBNK24DEC225PE,12-DEC-2024,OPTSTK,PE,225,0.05,
BFO,1136152,2800,BDBKOPT,BANDHANBNK24DEC222.5PE,12-DEC-2024,OPTSTK,PE,222.5,0.05,
BFO,1135862,2800,BDBKOPT,BANDHANBNK24DEC220PE,12-DEC-2024,OPTSTK,PE,220,0.05,
BFO,1136572,2800,BDBKOPT,BANDHANBNK24DEC217.5PE,12-DEC-2024,OPTSTK,PE,217.5,0.05,
BFO,1135166,2800,BDBKOPT,BANDHANBNK24DEC215PE,12-DEC-2024,OPTSTK,PE,215,0.05,
BFO,1133023,2800,BDBKOPT,BANDHANBNK24DEC212.5PE,12-DEC-2024,OPTSTK,PE,212.5,0.05,
BFO,1134990,2800,BDBKOPT,BANDHANBNK24DEC210PE,12-DEC-2024,OPTSTK,PE,210,0.05,
BFO,1134727,2800,BDBKOPT,BANDHANBNK24DEC207.5PE,12-DEC-2024,OPTSTK,PE,207.5,0.05,
BFO,1130330,2800,BDBKOPT,BANDHANBNK24DEC205PE,12-DEC-2024,OPTSTK,PE,205,0.05,
BFO,1134558,2800,BDBKOPT,BANDHANBNK24DEC202.5PE,12-DEC-2024,OPTSTK,PE,202.5,0.05,
BFO,1130158,2800,BDBKOPT,BANDHANBNK24DEC200PE,12-DEC-2024,OPTSTK,PE,200,0.05,
BFO,1129285,2800,BDBKOPT,BANDHANBNK24DEC197.5PE,12-DEC-2024,OPTSTK,PE,197.5,0.05,
BFO,1131218,2800,BDBKOPT,BANDHANBNK24DEC195PE,12-DEC-2024,OPTSTK,PE,195,0.05,
BFO,1129099,2800,BDBKOPT,BANDHANBNK24DEC192.5PE,12-DEC-2024,OPTSTK,PE,192.5,0.05,
BFO,1131052,2800,BDBKOPT,BANDHANBNK24DEC190PE,12-DEC-2024,OPTSTK,PE,190,0.05,
BFO,1130769,2800,BDBKOPT,BANDHANBNK24DEC187.5PE,12-DEC-2024,OPTSTK,PE,187.5,0.05,
BFO,1132636,2800,BDBKOPT,BANDHANBNK24DEC185PE,12-DEC-2024,OPTSTK,PE,185,0.05,
BFO,1130616,2800,BDBKOPT,BANDHANBNK24DEC182.5PE,12-DEC-2024,OPTSTK,PE,182.5,0.05,
BFO,1132469,2800,BDBKOPT,BANDHANBNK24DEC180PE,12-DEC-2024,OPTSTK,PE,180,0.05,
BFO,1138723,2800,BDBKOPT,BANDHANBNK24DEC230CE,12-DEC-2024,OPTSTK,CE,230,0.05,
BFO,1138645,2800,BDBKOPT,BANDHANBNK24DEC227.5CE,12-DEC-2024,OPTSTK,CE,227.5,0.05,
BFO,1136037,2800,BDBKOPT,BANDHANBNK24DEC225CE,12-DEC-2024,OPTSTK,CE,225,0.05,
BFO,1136324,2800,BDBKOPT,BANDHANBNK24DEC222.5CE,12-DEC-2024,OPTSTK,CE,222.5,0.05,
BFO,1136007,2800,BDBKOPT,BANDHANBNK24DEC220CE,12-DEC-2024,OPTSTK,CE,220,0.05,
BFO,1135950,2800,BDBKOPT,BANDHANBNK24DEC217.5CE,12-DEC-2024,OPTSTK,CE,217.5,0.05,
BFO,1134998,2800,BDBKOPT,BANDHANBNK24DEC215CE,12-DEC-2024,OPTSTK,CE,215,0.05,
BFO,1132877,2800,BDBKOPT,BANDHANBNK24DEC212.5CE,12-DEC-2024,OPTSTK,CE,212.5,0.05,
BFO,1134847,2800,BDBKOPT,BANDHANBNK24DEC210CE,12-DEC-2024,OPTSTK,CE,210,0.05,
BFO,1134565,2800,BDBKOPT,BANDHANBNK24DEC207.5CE,12-DEC-2024,OPTSTK,CE,207.5,0.05,
BFO,1130171,2800,BDBKOPT,BANDHANBNK24DEC205CE,12-DEC-2024,OPTSTK,CE,205,0.05,
BFO,1134383,2800,BDBKOPT,BANDHANBNK24DEC202.5CE,12-DEC-2024,OPTSTK,CE,202.5,0.05,
BFO,1130029,2800,BDBKOPT,BANDHANBNK24DEC200CE,12-DEC-2024,OPTSTK,CE,200,0.05,
BFO,1129108,2800,BDBKOPT,BANDHANBNK24DEC197.5CE,12-DEC-2024,OPTSTK,CE,197.5,0.05,
BFO,1131066,2800,BDBKOPT,BANDHANBNK24DEC195CE,12-DEC-2024,OPTSTK,CE,195,0.05,
BFO,1128945,2800,BDBKOPT,BANDHANBNK24DEC192.5CE,12-DEC-2024,OPTSTK,CE,192.5,0.05,
BFO,1130900,2800,BDBKOPT,BANDHANBNK24DEC190CE,12-DEC-2024,OPTSTK,CE,190,0.05,
BFO,1133401,2800,BDBKOPT,BANDHANBNK24DEC187.5CE,12-DEC-2024,OPTSTK,CE,187.5,0.05,
BFO,1129010,2800,BDBKOPT,BANDHANBNK24DEC185CE,12-DEC-2024,OPTSTK,CE,185,0.05,
BFO,1133211,2800,BDBKOPT,BANDHANBNK24DEC182.5CE,12-DEC-2024,OPTSTK,CE,182.5,0.05,
BFO,1135187,2800,BDBKOPT,BANDHANBNK24DEC180CE,12-DEC-2024,OPTSTK,CE,180,0.05,
BFO,1105994,375,BATAOPT,BATAINDIA24OCT1760PE,10-OCT-2024,OPTSTK,PE,1760,0.05,
BFO,1103483,375,BATAOPT,BATAINDIA24OCT1740PE,10-OCT-2024,OPTSTK,PE,1740,0.05,
BFO,1103424,375,BATAOPT,BATAINDIA24OCT1720PE,10-OCT-2024,OPTSTK,PE,1720,0.05,
BFO,1102528,375,BATAOPT,BATAINDIA24OCT1700PE,10-OCT-2024,OPTSTK,PE,1700,0.05,
BFO,874121,375,BATAOPT,BATAINDIA24OCT1680PE,10-OCT-2024,OPTSTK,PE,1680,0.05,
BFO,871705,375,BATAOPT,BATAINDIA24OCT1660PE,10-OCT-2024,OPTSTK,PE,1660,0.05,
BFO,870884,375,BATAOPT,BATAINDIA24OCT1640PE,10-OCT-2024,OPTSTK,PE,1640,0.05,
BFO,870451,375,BATAOPT,BATAINDIA24OCT1620PE,10-OCT-2024,OPTSTK,PE,1620,0.05,
BFO,870023,375,BATAOPT,BATAINDIA24OCT1600PE,10-OCT-2024,OPTSTK,PE,1600,0.05,
BFO,869379,375,BATAOPT,BATAINDIA24OCT1580PE,10-OCT-2024,OPTSTK,PE,1580,0.05,
BFO,883219,375,BATAOPT,BATAINDIA24OCT1560PE,10-OCT-2024,OPTSTK,PE,1560,0.05,
BFO,882532,375,BATAOPT,BATAINDIA24OCT1540PE,10-OCT-2024,OPTSTK,PE,1540,0.05,
BFO,881945,375,BATAOPT,BATAINDIA24OCT1520PE,10-OCT-2024,OPTSTK,PE,1520,0.05,
BFO,881385,375,BATAOPT,BATAINDIA24OCT1500PE,10-OCT-2024,OPTSTK,PE,1500,0.05,
BFO,1143848,375,BATAOPT,BATAINDIA24OCT1490PE,10-OCT-2024,OPTSTK,PE,1490,0.05,
BFO,880149,375,BATAOPT,BATAINDIA24OCT1480PE,10-OCT-2024,OPTSTK,PE,1480,0.05,
BFO,1143720,375,BATAOPT,BATAINDIA24OCT1470PE,10-OCT-2024,OPTSTK,PE,1470,0.05,
BFO,879539,375,BATAOPT,BATAINDIA24OCT1460PE,10-OCT-2024,OPTSTK,PE,1460,0.05,
BFO,2044271,375,BATAOPT,BATAINDIA24OCT1450PE,10-OCT-2024,OPTSTK,PE,1450,0.05,
BFO,879082,375,BATAOPT,BATAINDIA24OCT1440PE,10-OCT-2024,OPTSTK,PE,1440,0.05,
BFO,1143456,375,BATAOPT,BATAINDIA24OCT1430PE,10-OCT-2024,OPTSTK,PE,1430,0.05,
BFO,883380,375,BATAOPT,BATAINDIA24OCT1420PE,10-OCT-2024,OPTSTK,PE,1420,0.05,
BFO,1144466,375,BATAOPT,BATAINDIA24OCT1410PE,10-OCT-2024,OPTSTK,PE,1410,0.05,
BFO,882705,375,BATAOPT,BATAINDIA24OCT1400PE,10-OCT-2024,OPTSTK,PE,1400,0.05,
BFO,1144149,375,BATAOPT,BATAINDIA24OCT1390PE,10-OCT-2024,OPTSTK,PE,1390,0.05,
BFO,885111,375,BATAOPT,BATAINDIA24OCT1380PE,10-OCT-2024,OPTSTK,PE,1380,0.05,
BFO,1144010,375,BATAOPT,BATAINDIA24OCT1370PE,10-OCT-2024,OPTSTK,PE,1370,0.05,
BFO,1110672,375,BATAOPT,BATAINDIA24OCT1360PE,10-OCT-2024,OPTSTK,PE,1360,0.05,
BFO,1110663,375,BATAOPT,BATAINDIA24OCT1340PE,10-OCT-2024,OPTSTK,PE,1340,0.05,
BFO,1110652,375,BATAOPT,BATAINDIA24OCT1320PE,10-OCT-2024,OPTSTK,PE,1320,0.05,
BFO,1119564,375,BATAOPT,BATAINDIA24OCT1300PE,10-OCT-2024,OPTSTK,PE,1300,0.05,
BFO,1120104,375,BATAOPT,BATAINDIA24OCT1280PE,10-OCT-2024,OPTSTK,PE,1280,0.05,
BFO,1120600,375,BATAOPT,BATAINDIA24OCT1260PE,10-OCT-2024,OPTSTK,PE,1260,0.05,
BFO,1121106,375,BATAOPT,BATAINDIA24OCT1240PE,10-OCT-2024,OPTSTK,PE,1240,0.05,
BFO,1106470,375,BATAOPT,BATAINDIA24OCT1760CE,10-OCT-2024,OPTSTK,CE,1760,0.05,
BFO,1103799,375,BATAOPT,BATAINDIA24OCT1740CE,10-OCT-2024,OPTSTK,CE,1740,0.05,
BFO,1103767,375,BATAOPT,BATAINDIA24OCT1720CE,10-OCT-2024,OPTSTK,CE,1720,0.05,
BFO,1102929,375,BATAOPT,BATAINDIA24OCT1700CE,10-OCT-2024,OPTSTK,CE,1700,0.05,
BFO,882517,375,BATAOPT,BATAINDIA24OCT1680CE,10-OCT-2024,OPTSTK,CE,1680,0.05,
BFO,881918,375,BATAOPT,BATAINDIA24OCT1660CE,10-OCT-2024,OPTSTK,CE,1660,0.05,
BFO,881342,375,BATAOPT,BATAINDIA24OCT1640CE,10-OCT-2024,OPTSTK,CE,1640,0.05,
BFO,880684,375,BATAOPT,BATAINDIA24OCT1620CE,10-OCT-2024,OPTSTK,CE,1620,0.05,
BFO,880172,375,BATAOPT,BATAINDIA24OCT1600CE,10-OCT-2024,OPTSTK,CE,1600,0.05,
BFO,879066,375,BATAOPT,BATAINDIA24OCT1580CE,10-OCT-2024,OPTSTK,CE,1580,0.05,
BFO,878543,375,BATAOPT,BATAINDIA24OCT1560CE,10-OCT-2024,OPTSTK,CE,1560,0.05,
BFO,878103,375,BATAOPT,BATAINDIA24OCT1540CE,10-OCT-2024,OPTSTK,CE,1540,0.05,
BFO,877745,375,BATAOPT,BATAINDIA24OCT1520CE,10-OCT-2024,OPTSTK,CE,1520,0.05,
BFO,875148,375,BATAOPT,BATAINDIA24OCT1500CE,10-OCT-2024,OPTSTK,CE,1500,0.05,
BFO,1145531,375,BATAOPT,BATAINDIA24OCT1490CE,10-OCT-2024,OPTSTK,CE,1490,0.05,
BFO,871054,375,BATAOPT,BATAINDIA24OCT1480CE,10-OCT-2024,OPTSTK,CE,1480,0.05,
BFO,1145355,375,BATAOPT,BATAINDIA24OCT1470CE,10-OCT-2024,OPTSTK,CE,1470,0.05,
BFO,879729,375,BATAOPT,BATAINDIA24OCT1460CE,10-OCT-2024,OPTSTK,CE,1460,0.05,
BFO,2044281,375,BATAOPT,BATAINDIA24OCT1450CE,10-OCT-2024,OPTSTK,CE,1450,0.05,
BFO,879180,375,BATAOPT,BATAINDIA24OCT1440CE,10-OCT-2024,OPTSTK,CE,1440,0.05,
BFO,1143493,375,BATAOPT,BATAINDIA24OCT1430CE,10-OCT-2024,OPTSTK,CE,1430,0.05,
BFO,878728,375,BATAOPT,BATAINDIA24OCT1420CE,10-OCT-2024,OPTSTK,CE,1420,0.05,
BFO,1143374,375,BATAOPT,BATAINDIA24OCT1410CE,10-OCT-2024,OPTSTK,CE,1410,0.05,
BFO,878173,375,BATAOPT,BATAINDIA24OCT1400CE,10-OCT-2024,OPTSTK,CE,1400,0.05,
BFO,1145862,375,BATAOPT,BATAINDIA24OCT1390CE,10-OCT-2024,OPTSTK,CE,1390,0.05,
BFO,884712,375,BATAOPT,BATAINDIA24OCT1380CE,10-OCT-2024,OPTSTK,CE,1380,0.05,
BFO,1145711,375,BATAOPT,BATAINDIA24OCT1370CE,10-OCT-2024,OPTSTK,CE,1370,0.05,
BFO,1110553,375,BATAOPT,BATAINDIA24OCT1360CE,10-OCT-2024,OPTSTK,CE,1360,0.05,
BFO,1110535,375,BATAOPT,BATAINDIA24OCT1340CE,10-OCT-2024,OPTSTK,CE,1340,0.05,
BFO,1110511,375,BATAOPT,BATAINDIA24OCT1320CE,10-OCT-2024,OPTSTK,CE,1320,0.05,
BFO,1119294,375,BATAOPT,BATAINDIA24OCT1300CE,10-OCT-2024,OPTSTK,CE,1300,0.05,
BFO,1119858,375,BATAOPT,BATAINDIA24OCT1280CE,10-OCT-2024,OPTSTK,CE,1280,0.05,
BFO,1120384,375,BATAOPT,BATAINDIA24OCT1260CE,10-OCT-2024,OPTSTK,CE,1260,0.05,
BFO,1121389,375,BATAOPT,BATAINDIA24OCT1240CE,10-OCT-2024,OPTSTK,CE,1240,0.05,
BFO,1114911,375,BATAOPT,BATAINDIA24NOV1600PE,14-NOV-2024,OPTSTK,PE,1600,0.05,
BFO,1117557,375,BATAOPT,BATAINDIA24NOV1580PE,14-NOV-2024,OPTSTK,PE,1580,0.05,
BFO,1113560,375,BATAOPT,BATAINDIA24NOV1560PE,14-NOV-2024,OPTSTK,PE,1560,0.05,
BFO,1117082,375,BATAOPT,BATAINDIA24NOV1540PE,14-NOV-2024,OPTSTK,PE,1540,0.05,
BFO,1112860,375,BATAOPT,BATAINDIA24NOV1520PE,14-NOV-2024,OPTSTK,PE,1520,0.05,
BFO,1116643,375,BATAOPT,BATAINDIA24NOV1500PE,14-NOV-2024,OPTSTK,PE,1500,0.05,
BFO,1143696,375,BATAOPT,BATAINDIA24NOV1490PE,14-NOV-2024,OPTSTK,PE,1490,0.05,
BFO,1115420,375,BATAOPT,BATAINDIA24NOV1480PE,14-NOV-2024,OPTSTK,PE,1480,0.05,
BFO,1143572,375,BATAOPT,BATAINDIA24NOV1470PE,14-NOV-2024,OPTSTK,PE,1470,0.05,
BFO,1110779,375,BATAOPT,BATAINDIA24NOV1460PE,14-NOV-2024,OPTSTK,PE,1460,0.05,
BFO,1143440,375,BATAOPT,BATAINDIA24NOV1450PE,14-NOV-2024,OPTSTK,PE,1450,0.05,
BFO,1114932,375,BATAOPT,BATAINDIA24NOV1440PE,14-NOV-2024,OPTSTK,PE,1440,0.05,
BFO,1143321,375,BATAOPT,BATAINDIA24NOV1430PE,14-NOV-2024,OPTSTK,PE,1430,0.05,
BFO,1118203,375,BATAOPT,BATAINDIA24NOV1420PE,14-NOV-2024,OPTSTK,PE,1420,0.05,
